0.02;0.03
0.52;0.03
1.02;0.03
1.52;0.03
2.02;0.03
2.52;0.03
3.02;0.03
3.52;0.03
4.02;0.03
4.54;0.03
5.04;0.03
5.55;0.03
6.05;0.03
6.55;0.03
7.05;0.03
7.55;0.03
8.05;0.03
8.55;0.03
9.06;0.03
9.56;0.03
10.06;0.03
10.56;0.03
11.06;0.03
11.56;0.03
12.06;0.03
12.56;0.03
13.06;0.03
13.56;0.03
14.06;0.03
14.56;0.03
15.06;0.03
15.56;0.03
16.06;0.03
16.56;0.03
17.07;0.03
17.58;0.03
18.08;0.03
18.58;0.03
19.08;0.03
19.58;0.03
20.08;0.03
20.59;0.03
21.09;0.03
21.6;0.03
22.1;0.03
22.61;0.03
23.12;0.03
23.62;0.03
24.12;0.03
24.62;0.03
25.12;0.03
25.62;0.03
26.12;0.03
26.63;0.03
27.13;0.03
27.64;0.03
28.14;0.03
28.65;0.03
29.15;0.03
29.65;0.03
30.15;0.03
30.65;0.03
31.16;0.03
31.66;0.03
32.17;0.03
32.67;0.03
33.18;0.03
33.68;0.03
34.19;0.03
34.7;0.03
35.21;0.04
35.71;0.04
36.21;0.04
36.71;0.04
37.21;0.04
37.71;0.04
38.21;0.06
38.71;0.06
39.21;0.06
39.71;0.08
40.21;0.08
40.71;0.08
41.22;0.08
41.72;0.1
42.22;0.1
42.73;0.12
43.23;0.12
43.73;0.12
44.23;0.12
44.73;0.35
45.23;0.35
45.73;0.35
46.23;0.35
46.73;0.67
47.23;0.67
47.73;0.82
48.23;0.82
48.73;0.82
49.23;0.82
49.74;1.1
50.24;1.1
50.74;1.1
51.25;1.23
51.75;1.23
52.25;1.23
52.75;1.23
53.25;1.47
53.75;1.47
54.25;1.59
54.75;1.59
55.25;1.59
55.75;1.59
56.25;1.82
56.75;1.82
57.25;2.01
57.75;2.01
58.25;2.01
58.75;2.01
59.25;2.01
59.75;2.17
60.25;2.17
60.75;2.25
61.25;2.25
61.75;2.25
62.25;2.25
62.76;2.38
63.27;2.38
63.78;2.38
64.28;2.38
64.78;2.5
65.29;2.5
65.79;2.55
66.3;2.55
66.81;2.55
67.31;2.55
67.81;2.64
68.31;2.64
68.81;2.69
69.31;2.69
69.81;2.69
70.31;2.69
70.81;2.69
71.31;2.77
71.81;2.77
72.31;2.8
72.81;2.8
73.31;2.8
73.81;2.8
74.31;2.87
74.81;2.87
75.31;2.9
75.81;2.9
76.31;2.9
76.81;2.9
77.31;2.98
77.81;2.98
78.31;2.98
78.81;3.0
79.31;3.0
79.81;3.0
80.31;3.0
80.81;3.04
81.31;3.04
81.81;3.04
82.32;3.07
82.83;3.07
83.34;3.1
83.84;3.1
84.34;3.1
84.84;3.1
85.35;3.12
85.86;3.12
86.37;3.15
86.87;3.15
87.38;3.15
87.88;3.15
88.39;3.17
88.9;3.17
89.41;3.18
89.91;3.18
90.41;3.18
90.91;3.18
91.41;3.21
91.91;3.21
92.41;3.24
92.91;3.24
93.42;3.24
93.93;3.24
94.44;3.26
94.94;3.26
95.44;3.26
95.94;3.27
96.45;3.27
96.95;3.27
97.45;3.27
97.95;3.29
98.45;3.29
98.95;3.29
99.45;3.29
99.95;3.31
100.45;3.31
100.95;3.32
101.45;3.32
101.95;3.32
102.45;3.32
102.95;3.33
103.45;3.33
103.95;3.34
104.45;3.34
104.95;3.34
105.45;3.34
105.95;3.35
106.45;3.35
106.95;3.35
107.45;3.36
107.95;3.36
108.45;3.36
108.95;3.36
109.45;3.37
109.95;3.37
110.45;3.39
110.95;3.39
111.45;3.39
111.95;3.39
112.46;3.4
112.96;3.4
113.46;3.4
113.96;3.4
114.46;3.4
114.96;3.4
115.46;3.4
115.96;3.41
116.46;3.41
116.96;3.41
117.46;3.41
117.96;3.42
118.46;3.42
118.97;3.43
119.47;3.43
119.98;3.43
120.48;3.43
120.98;3.44
121.48;3.44
121.98;3.44
122.49;3.44
123.0;3.44
123.51;3.44
124.01;3.45
124.53;3.45
125.04;3.45
125.55;3.45
126.05;3.45
126.55;3.45
127.05;3.45
127.55;3.46
128.05;3.46
128.55;3.47
129.05;3.47
129.55;3.47
130.06;3.47
130.57;3.48
131.07;3.48
131.57;3.48
132.07;3.48
132.57;3.48
133.07;3.48
133.57;3.49
134.07;3.49
134.57;3.49
135.07;3.49
135.57;3.49
136.07;3.49
136.57;3.49
137.08;3.5
137.58;3.5
138.08;3.5
138.58;3.5
139.08;3.5
139.58;3.5
140.08;3.51
140.58;3.51
141.08;3.51
141.58;3.51
142.08;3.51
142.59;3.51
143.1;3.51
143.61;3.51
144.12;3.51
144.63;3.51
145.14;3.52
145.65;3.52
146.15;3.52
146.65;3.52
147.15;3.52
147.65;3.52
148.15;3.52
148.65;3.53
149.15;3.53
149.65;3.53
150.15;3.53
150.65;3.53
151.15;3.53
151.66;3.54
152.17;3.54
152.68;3.54
153.18;3.54
153.69;3.54
154.19;3.54
154.69;3.54
155.2;3.54
155.7;3.54
156.21;3.55
156.71;3.55
157.22;3.55
157.72;3.55
158.22;3.55
158.72;3.55
159.22;3.55
159.72;3.55
160.23;3.55
160.74;3.55
161.24;3.55
161.74;3.55
162.25;3.56
162.76;3.56
163.26;3.56
163.76;3.56
164.27;3.56
164.77;3.56
165.28;3.56
165.79;3.57
166.29;3.57
166.8;3.57
167.31;3.57
167.81;3.57
168.31;3.57
168.82;3.57
169.33;3.57
169.84;3.57
170.35;3.57
170.85;3.58
171.35;3.58
171.85;3.58
172.35;3.58
172.85;3.58
173.35;3.58
173.85;3.59
174.35;3.59
174.85;3.59
175.35;3.61
175.85;3.61
176.35;3.61
176.85;3.61
177.35;3.66
177.86;3.66
178.37;3.72
178.87;3.72
179.37;3.72
179.88;3.72
180.39;3.88
180.89;3.88
181.39;4.12
181.89;4.12
182.39;4.12
182.89;4.12
183.39;4.44
183.89;4.44
184.39;4.44
184.89;4.61
185.39;4.61
185.89;4.61
186.39;4.61
186.9;4.99
187.41;4.99
187.92;4.99
188.43;4.99
188.94;5.37
189.44;5.37
189.94;5.55
190.44;5.55
190.94;5.55
191.45;5.55
191.96;5.9
192.47;5.9
192.98;6.06
193.49;6.06
193.99;6.06
194.49;6.06
195.0;6.36
195.5;6.36
196.0;6.36
196.5;6.5
197.0;6.5
197.51;6.5
198.01;6.5
198.51;6.74
199.01;6.74
199.51;6.96
200.01;6.96
200.51;6.96
201.01;6.96
201.51;7.14
202.01;7.14
202.51;7.23
203.01;7.23
203.51;7.23
204.01;7.23
204.51;7.38
205.01;7.38
205.51;7.38
206.01;7.38
206.51;7.51
207.01;7.51
207.51;7.51
208.01;7.57
208.51;7.57
209.01;7.57
209.51;7.57
210.01;7.67
210.51;7.67
211.01;7.72
211.51;7.72
212.01;7.72
212.51;7.72
213.01;7.81
213.51;7.81
214.01;7.84
214.51;7.84
215.01;7.84
215.51;7.84
216.01;7.84
216.52;7.91
217.03;7.91
217.54;7.94
218.05;7.94
218.56;7.94
219.07;7.94
219.57;8.03
220.07;8.03
220.58;8.05
221.1;8.05
221.6;8.05
222.1;8.05
222.6;8.09
223.1;8.09
223.6;8.09
224.1;8.09
224.61;8.12
225.12;8.12
225.62;8.15
226.12;8.15
226.63;8.15
227.13;8.17
227.64;8.17
228.14;8.17
228.64;8.21
229.15;8.21
229.65;8.21
230.16;8.22
230.66;8.22
231.17;8.24
231.67;8.24
232.17;8.24
232.67;8.24
233.17;8.24
233.67;8.26
234.18;8.26
234.69;8.28
235.2;8.28
235.71;8.28
236.22;8.28
236.73;8.3
237.24;8.3
237.75;8.31
238.26;8.31
238.77;8.31
239.28;8.31
239.79;8.33
240.3;8.33
240.81;8.33
241.31;8.33
241.81;8.35
242.32;8.35
242.82;8.36
243.32;8.36
243.82;8.36
244.32;8.36
244.82;8.37
245.32;8.37
245.82;8.37
246.32;8.37
246.82;8.37
247.32;8.37
247.82;8.37
248.32;8.38
248.82;8.38
249.32;8.39
249.82;8.39
250.32;8.39
250.82;8.39
251.32;8.4
251.82;8.4
252.32;8.41
252.82;8.41
253.32;8.41
253.82;8.41
254.32;8.42
254.82;8.42
255.32;8.42
255.82;8.42
256.32;8.42
256.82;8.42
257.32;8.42
257.82;8.43
258.32;8.43
258.82;8.43
259.32;8.43
259.82;8.44
260.32;8.44
260.82;8.44
261.32;8.44
261.82;8.44
262.32;8.44
262.82;8.45
263.32;8.45
263.82;8.45
264.32;8.45
264.82;8.45
265.32;8.45
265.82;8.45
266.32;8.46
266.82;8.46
267.32;8.46
267.82;8.46
268.32;8.46
268.83;8.46
269.33;8.47
269.83;8.47
270.34;8.47
270.85;8.47
271.36;8.47
271.86;8.47
272.36;8.48
272.86;8.48
273.36;8.48
273.86;8.48
274.36;8.48
274.86;8.48
275.36;8.48
275.86;8.49
276.36;8.49
276.86;8.49
277.36;8.49
277.86;8.49
278.36;8.49
278.86;8.49
279.36;8.49
279.87;8.49
280.38;8.49
280.88;8.5
281.38;8.5
281.88;8.5
282.38;8.5
282.89;8.5
283.4;8.5
283.9;8.51
284.4;8.51
284.91;8.51
285.41;8.51
285.91;8.51
286.41;8.51
286.91;8.51
287.41;8.51
287.91;8.51
288.41;8.52
288.91;8.52
289.41;8.52
289.91;8.52
290.41;8.52
290.91;8.52
291.41;8.52
291.91;8.52
292.41;8.52
292.92;8.52
293.42;8.52
293.92;8.52
294.42;8.52
294.92;8.52
295.42;8.53
295.92;8.53
296.42;8.53
296.92;8.53
297.42;8.53
297.93;8.53
298.43;8.53
298.94;8.53
299.44;8.53
299.94;8.53
300.44;8.53
300.95;8.53
301.46;8.54
301.96;8.54
302.47;8.54
302.98;8.54
303.48;8.54
303.99;8.54
304.5;8.54
305.0;8.54
305.51;8.54
306.01;8.54
306.52;8.54
307.02;8.54
307.53;8.55
308.03;8.55
308.54;8.55
309.04;8.55
309.54;8.55
310.05;8.55
310.56;8.55
311.06;8.55
311.57;8.55
312.08;8.55
312.59;8.55
313.1;8.55
313.61;8.55
314.11;8.55
314.62;8.55
315.12;8.55
315.62;8.55
316.12;8.55
316.64;8.55
317.14;8.55
317.64;8.55
318.14;8.55
318.65;8.55
319.15;8.56
319.65;8.56
320.15;8.56
320.65;8.56
321.15;8.56
321.65;8.56
322.15;8.56
322.65;8.56
323.15;8.56
323.65;8.56
324.15;8.56
324.65;8.56
325.15;8.56
325.65;8.56
326.15;8.56
326.65;8.56
327.16;8.56
327.67;8.56
328.18;8.56
328.68;8.56
329.2;8.56
329.7;8.56
330.21;8.56
330.71;8.57
331.22;8.57
331.72;8.57
332.22;8.57
332.72;8.57
333.22;8.57
333.72;8.6
334.23;8.6
334.74;8.6
335.24;8.64
335.74;8.64
336.24;8.64
336.74;8.64
337.24;8.75
337.74;8.75
338.24;8.84
338.74;8.84
339.25;8.84
339.75;8.84
340.26;9.06
340.77;9.06
341.27;9.38
341.77;9.38
342.28;9.38
342.78;9.38
343.29;9.76
343.79;9.76
344.29;9.76
344.79;9.96
345.3;9.96
