0.02;0.03
0.52;0.03
1.02;0.03
1.52;0.03
2.02;0.03
2.52;0.03
3.02;0.03
3.52;0.03
4.02;0.03
4.52;0.03
5.02;0.03
5.52;0.03
6.02;0.03
6.52;0.03
7.02;0.03
7.52;0.03
8.02;0.03
8.52;0.03
9.02;0.03
9.52;0.03
10.02;0.03
10.52;0.03
11.02;0.03
11.52;0.03
12.02;0.03
12.52;0.03
13.02;0.03
13.52;0.03
14.02;0.03
14.52;0.03
15.02;0.03
15.52;0.03
16.02;0.03
16.52;0.03
17.02;0.03
17.52;0.03
18.02;0.03
18.52;0.03
19.02;0.03
19.52;0.03
20.02;0.03
20.52;0.03
21.02;0.03
21.52;0.03
22.02;0.03
22.52;0.03
23.02;0.03
23.52;0.03
24.02;0.03
24.52;0.03
25.02;0.03
25.52;0.03
26.02;0.03
26.52;0.03
27.03;0.03
27.53;0.03
28.04;0.04
28.54;0.04
29.05;0.04
29.55;0.04
30.06;0.04
30.56;0.04
31.07;0.05
31.57;0.05
32.08;0.05
32.58;0.05
33.09;0.07
33.59;0.07
34.09;0.09
34.59;0.09
35.09;0.09
35.59;0.09
36.09;0.09
36.59;0.12
37.09;0.12
37.59;0.31
38.1;0.31
38.61;0.31
39.12;0.31
39.62;0.94
40.12;0.94
40.63;1.13
41.14;1.13
41.65;1.13
42.16;1.13
42.66;1.47
43.17;1.47
43.67;1.47
44.18;1.47
44.68;1.64
45.18;1.64
45.69;1.96
46.2;1.96
46.71;1.96
47.21;2.1
47.71;2.1
48.21;2.1
48.71;2.35
49.21;2.35
49.71;2.35
50.21;2.46
50.71;2.46
51.21;2.46
51.71;2.56
52.21;2.56
52.71;2.56
53.21;2.56
53.71;2.74
54.22;2.74
54.72;2.89
55.22;2.89
55.73;2.89
56.24;2.89
56.74;3.03
57.24;3.03
57.75;3.09
58.25;3.09
58.76;3.09
59.26;3.09
59.77;3.19
60.27;3.19
60.78;3.19
61.29;3.19
61.79;3.29
62.29;3.29
62.79;3.29
63.29;3.33
63.79;3.33
64.29;3.33
64.79;3.33
65.29;3.4
65.79;3.4
66.29;3.43
66.8;3.43
67.3;3.43
67.81;3.43
68.31;3.49
68.82;3.49
69.33;3.52
69.83;3.52
70.34;3.52
70.85;3.52
71.35;3.57
71.85;3.57
72.35;3.61
72.85;3.61
73.35;3.61
73.85;3.61
74.35;3.61
74.85;3.65
75.35;3.65
75.85;3.67
76.36;3.67
76.86;3.67
77.36;3.67
77.86;3.7
78.36;3.7
78.86;3.7
79.36;3.7
79.86;3.72
80.36;3.72
80.86;3.73
81.36;3.73
81.86;3.73
82.37;3.73
82.88;3.75
83.38;3.75
83.88;3.75
84.38;3.76
84.88;3.76
85.38;3.76
85.88;3.76
86.39;3.78
86.89;3.78
87.4;3.79
87.9;3.79
88.41;3.79
88.91;3.79
89.41;3.81
89.91;3.81
90.41;3.82
90.91;3.82
91.41;3.82
91.91;3.82
92.41;3.83
92.91;3.83
93.41;3.83
93.91;3.84
94.41;3.84
94.91;3.84
95.41;3.84
95.91;3.85
96.41;3.85
96.91;3.85
97.42;3.85
97.93;3.86
98.44;3.86
98.94;3.86
99.44;3.86
99.95;3.86
100.46;3.86
100.97;3.87
101.47;3.87
101.98;3.88
102.49;3.88
103.0;3.88
103.5;3.88
104.0;3.88
104.5;3.88
105.0;3.88
105.5;3.88
106.0;3.88
106.5;3.88
107.0;3.88
107.5;3.89
108.0;3.89
108.5;3.89
109.0;3.89
109.5;3.89
110.0;3.89
110.5;3.9
111.0;3.9
111.5;3.9
112.0;3.9
112.51;3.9
113.02;3.9
113.52;3.9
114.02;3.9
114.53;3.9
115.04;3.9
115.55;3.9
116.06;3.9
116.56;3.91
117.06;3.91
117.56;3.91
118.06;3.91
118.56;3.91
119.07;3.91
119.58;3.91
120.09;3.91
120.6;3.91
121.11;3.91
121.62;3.91
122.13;3.91
122.64;3.91
123.15;3.91
123.66;3.91
124.16;3.91
124.66;3.91
125.16;3.91
125.67;3.91
126.17;3.91
126.67;3.91
127.17;3.91
127.67;3.92
128.17;3.92
128.68;3.92
129.19;3.92
129.69;3.92
130.2;3.92
130.7;3.92
131.2;3.92
131.7;3.92
132.2;3.92
132.7;3.92
133.2;3.92
133.7;3.92
134.2;3.92
134.7;3.92
135.2;3.92
135.7;3.92
136.2;3.92
136.7;3.92
137.2;3.92
137.7;3.92
138.21;3.92
138.71;3.92
139.21;3.92
139.71;3.92
140.21;3.92
140.71;3.92
141.21;3.92
141.71;3.92
142.21;3.92
142.71;3.92
143.21;3.92
143.71;3.92
144.21;3.92
144.71;3.92
145.21;3.92
145.72;3.92
146.22;3.92
146.72;3.93
147.22;3.93
147.72;3.93
148.22;3.93
148.72;3.93
149.22;3.93
149.72;3.93
150.22;3.93
150.72;3.93
151.22;3.93
151.72;3.93
152.22;3.93
152.72;3.93
153.22;3.93
153.72;3.93
154.22;3.93
154.72;3.93
155.22;3.93
155.72;3.93
156.22;3.93
156.73;3.93
157.23;3.93
157.74;3.93
158.24;3.92
158.75;3.92
159.25;3.92
159.75;3.92
160.25;3.92
160.75;3.92
161.25;3.92
161.75;3.92
162.25;3.92
162.75;3.92
163.25;3.92
163.75;3.92
164.25;3.92
164.75;3.92
165.25;3.92
165.75;3.92
166.25;3.92
166.75;3.92
167.25;3.92
167.75;3.92
168.25;3.92
168.76;3.92
169.26;3.92
169.76;3.92
170.27;3.92
170.78;3.92
171.29;3.92
171.8;3.92
172.3;3.92
172.81;3.92
173.32;3.92
173.83;3.92
174.33;3.92
174.84;3.92
175.35;3.92
175.85;3.92
176.35;3.92
176.85;3.92
177.35;3.92
177.85;3.92
178.35;3.92
178.86;3.92
179.36;3.92
179.86;3.92
180.36;3.92
180.86;3.92
181.36;3.93
181.86;3.93
182.36;3.93
182.86;3.96
183.36;3.96
183.86;3.96
184.37;3.96
184.88;4.07
185.39;4.07
185.9;4.07
186.41;4.16
186.92;4.16
187.43;4.43
187.94;4.43
188.44;4.43
188.94;4.43
189.44;4.6
189.94;4.6
190.44;4.99
190.94;4.99
191.44;4.99
191.94;4.99
192.44;5.2
192.94;5.2
193.44;5.42
193.94;5.42
194.44;5.42
194.94;5.42
195.44;5.84
195.94;5.84
196.44;6.22
196.94;6.22
197.44;6.22
197.94;6.22
198.44;6.22
198.94;6.56
199.44;6.56
199.94;6.71
200.44;6.71
200.94;6.71
201.44;6.71
201.94;6.98
202.45;6.98
202.96;6.98
203.47;6.98
203.98;7.22
204.49;7.22
205.0;7.32
205.51;7.32
206.01;7.32
206.51;7.32
207.01;7.51
207.51;7.51
208.01;7.59
208.52;7.59
209.03;7.59
209.53;7.59
210.03;7.59
210.54;7.73
211.05;7.73
211.56;7.8
212.07;7.8
212.57;7.8
213.07;7.8
213.57;7.91
214.07;7.91
214.57;8.01
215.07;8.01
215.57;8.01
216.07;8.01
216.57;8.1
217.07;8.1
217.57;8.14
218.07;8.14
218.57;8.14
219.07;8.14
219.57;8.14
220.07;8.21
220.57;8.21
221.07;8.21
221.57;8.21
222.07;8.27
222.57;8.27
223.07;8.3
223.57;8.3
224.07;8.3
224.58;8.3
225.09;8.34
225.6;8.34
226.1;8.37
226.61;8.37
227.11;8.37
227.61;8.37
228.11;8.41
228.61;8.41
229.11;8.41
229.61;8.43
230.12;8.43
230.63;8.43
231.14;8.43
231.65;8.46
232.16;8.46
232.67;8.49
233.18;8.49
233.68;8.49
234.19;8.49
234.7;8.51
235.2;8.51
235.71;8.53
236.21;8.53
236.71;8.53
237.21;8.53
237.71;8.55
238.21;8.55
238.71;8.55
239.21;8.55
239.71;8.57
240.21;8.57
240.71;8.57
241.21;8.58
241.72;8.58
242.22;8.58
242.72;8.58
243.23;8.59
243.74;8.59
244.25;8.6
244.76;8.6
245.26;8.6
245.76;8.6
246.26;8.61
246.77;8.61
247.27;8.62
247.77;8.62
248.27;8.62
248.77;8.62
249.27;8.62
249.77;8.62
250.27;8.63
250.77;8.63
251.27;8.63
251.77;8.63
252.27;8.63
252.77;8.64
253.27;8.64
253.77;8.64
254.27;8.64
254.77;8.64
255.27;8.64
255.77;8.65
256.27;8.65
256.77;8.65
257.27;8.65
257.77;8.65
258.27;8.65
258.77;8.66
259.27;8.66
259.77;8.66
260.27;8.66
260.77;8.66
261.27;8.66
261.77;8.66
262.27;8.66
262.77;8.66
263.27;8.67
263.77;8.67
264.27;8.67
264.77;8.67
265.27;8.67
265.78;8.67
266.28;8.67
266.79;8.67
267.29;8.67
267.8;8.68
268.3;8.68
268.8;8.68
269.3;8.68
269.8;8.68
270.3;8.68
270.8;8.68
271.3;8.68
271.8;8.68
272.3;8.68
272.8;8.68
273.3;8.68
273.8;8.68
274.3;8.68
274.8;8.68
275.3;8.68
275.8;8.68
276.3;8.68
276.8;8.68
277.3;8.68
277.81;8.68
278.31;8.69
278.81;8.69
279.31;8.69
279.81;8.69
280.31;8.69
280.81;8.69
281.31;8.68
281.81;8.68
282.31;8.68
282.81;8.68
283.31;8.68
283.81;8.68
284.32;8.68
284.82;8.68
285.32;8.68
285.82;8.68
286.33;8.68
286.84;8.68
287.35;8.68
287.85;8.68
288.36;8.68
288.86;8.69
289.36;8.69
289.86;8.69
290.36;8.69
290.86;8.68
291.36;8.68
291.86;8.68
292.36;8.68
292.87;8.68
293.38;8.68
293.88;8.68
294.39;8.68
294.89;8.68
295.39;8.68
295.89;8.68
296.39;8.68
296.89;8.68
297.4;8.68
297.9;8.68
298.4;8.68
298.9;8.68
299.4;8.68
299.91;8.68
300.41;8.68
300.91;8.68
301.42;8.68
301.93;8.68
302.44;8.68
302.95;8.68
303.45;8.68
303.95;8.68
304.45;8.68
304.96;8.68
305.47;8.68
305.97;8.68
306.47;8.68
306.98;8.68
307.49;8.68
308.0;8.68
308.5;8.68
309.0;8.68
309.51;8.68
310.02;8.68
310.53;8.68
311.04;8.68
311.54;8.68
312.04;8.68
312.55;8.68
313.05;8.68
313.56;8.68
314.06;8.68
314.56;8.68
315.06;8.68
315.57;8.68
316.07;8.68
316.57;8.68
317.07;8.67
317.57;8.67
318.07;8.67
318.57;8.67
319.07;8.67
319.57;8.67
320.07;8.67
320.57;8.67
321.08;8.67
321.59;8.67
322.09;8.67
322.6;8.67
323.1;8.67
323.61;8.67
324.11;8.67
324.61;8.67
325.11;8.67
325.61;8.67
326.11;8.67
326.62;8.67
327.12;8.67
327.63;8.67
328.14;8.67
328.64;8.67
329.14;8.67
329.65;8.67
330.15;8.67
330.65;8.67
331.15;8.67
331.65;8.67
332.15;8.67
332.65;8.66
333.15;8.66
333.65;8.66
334.15;8.66
334.65;8.66
335.15;8.66
335.65;8.67
336.15;8.67
336.65;8.67
337.15;8.67
337.65;8.67
338.15;8.67
338.66;8.67
339.17;8.67
339.67;8.67
340.18;8.67
340.69;8.7
341.2;8.7
341.71;8.74
342.21;8.74
342.72;8.74
343.23;8.74
343.74;8.88
344.25;8.88
344.75;8.88
345.25;8.88
